Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Insert Date
Starbucks,10310,Curtner & Leigh - San Jose,Company Owned,8106,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-626-8269,"1876 Curtner Avenue, Unit 150",1876 Curtner Avenue,Unit 150,San Jose,CA,95124-1100,US,06/22/2012 06:53:38 PM
Starbucks,6652,Capitol & McLaughlin - San Jose,Company Owned,9222,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-362-4583,1041 East Capitol Expressway,1041 East Capitol Expressway,,San Jose,CA,95121-2424,US,06/22/2012 06:53:38 PM
Starbucks,6931,Camden & Curtner - Campbell,Company Owned,14085,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-371-1332,1228 Camden Avenue,1228 Camden Avenue,,Campbell,CA,95008-6713,US,06/22/2012 06:53:38 PM
Starbucks,76502,Target San Jose East T-2238,Licensed,12647,,Starbucks Card Mobile,,9999,Unknown,408-238-7800,3155 Silver Creek Rd,3155 Silver Creek Rd,,San Jose,CA,95121-1730,US,06/22/2012 06:53:38 PM
Starbucks,5295,Aborn & White,Company Owned,12118,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-270-1383,"2721 Aborn Rd, Ste. A",2721 Aborn Rd,Ste. A,San Jose,CA,95121-1280,US,06/22/2012 06:53:38 PM
Starbucks,13937,Curtner and Monterey - San Jose,Company Owned,10961,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-971-1752,175 Curtner Avenue,175 Curtner Avenue,,San Jose,CA,95125-1014,US,06/22/2012 06:53:38 PM
Starbucks,74803,Safeway - Campbell #1293,Licensed,9450,,Starbucks Card Mobile,,9999,Unknown,408-364-6880,2341 Winchester Blvd,2341 Winchester Blvd,,Campbell,CA,95008-4001,US,06/22/2012 06:53:38 PM
Starbucks,10313,Capitol Expy & Aborn - San Jo,Company Owned,7995,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-531-9261,1847 E. Capitol Expressway,1847 E. Capitol Expressway,,San Jose,CA,95121-1562,US,06/22/2012 06:53:38 PM
Starbucks,10894,Meridian & Lenn - San Jose,Company Owned,8640,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-266-6680,"1702 Meridian Avenue, Suite A",1702 Meridian Avenue,Suite A,San Jose,CA,95125-5586,US,06/22/2012 06:53:38 PM
Starbucks,76867,Target San Jose T-2281,Licensed,18211,,Starbucks Card Mobile,,9999,Unknown,408-660-1706,2071 Monterey Rd,2071 Monterey Rd,,San Jose,CA,95112-6017,US,06/22/2012 06:53:38 PM
Starbucks,74884,Safeway - San Jose #1483,Licensed,8048,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-264-1523,1530 Hamilton Ave.,1530 Hamilton Ave.,,San Jose,CA,95125-4539,US,06/22/2012 06:53:38 PM
Starbucks,5746,267 E. Campbell Ave.,Company Owned,16777,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-364-0846,267 E. Campbell Avenue,267 E. Campbell Avenue,,Campbell,CA,95008-2075,US,06/22/2012 06:53:38 PM
Starbucks,534,Hamilton Plaza,Company Owned,9038,"Lunch, Reserve Amenity, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-371-6703,1696 S Bascom Avenue,1696 S Bascom Avenue,,Campbell,CA,95008-0606,US,06/22/2012 06:53:38 PM
Starbucks,10253,Saratoga & Big Basin - Saratoga,Company Owned,14622,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-741-1264,"14410 Big Basin Way, Unit D","14410 Big Basin Way, Unit D",,Saratoga,CA,95070-6036,US,06/22/2012 06:53:38 PM
Starbucks,5243,Bascom Square,Company Owned,18475,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-377-0222,1574 South Bascom Ave,1574 South Bascom Ave,,San Jose,CA,95125-6108,US,06/22/2012 06:53:38 PM
Starbucks,638,Willow Glen,Company Owned,9022,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-298-5272,1396 Lincoln Avenue,1396 Lincoln Avenue,,San Jose,CA,95125-3010,US,06/22/2012 06:53:38 PM
Starbucks,11440,Hamilton & Central - Campbell,Company Owned,10396,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-370-2493,330 East Hamilton Ave,330 East Hamilton Ave,,Campbell,CA,95008-0262,US,06/22/2012 06:53:38 PM
Starbucks,10001,Tully & King - San Jose,Company Owned,14642,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,408-531-8944,1712 Tully Rd,1712 Tully Rd,,San Jose,CA,95122-1841,US,06/22/2012 06:53:38 PM
Starbucks,10113,Eastridge Mall - San Jose,Company Owned,8351,Lunch,Starbucks Card Mobile,,9999,Unknown,408-532-8315,1 Eastridge Mall,1 Eastridge Mall,,San Jose,CA,95122-1426,US,06/22/2012 06:53:38 PM
Starbucks,6702,Meridian & Willow - San Jose,Company Owned,15965,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-723-1425,"1087 Meridian Avenue, A",1087 Meridian Avenue,A,San Jose,CA,95125-4358,US,06/22/2012 06:53:38 PM
Starbucks,8913,Campbell & Fulton - Campbell,Company Owned,15011,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-379-2930,"1820 W Campbell Ave, Ste. B",1820 W Campbell Ave,Ste. B,Campbell,CA,95008-1549,US,06/22/2012 06:53:38 PM
Starbucks,15002,Safeway-Campbell #3241,Licensed,20101,,"Starbucks Card Mobile, Wireless Hotspot",,0,Unknown,408-871-1272,950 W Hamilton Ave,950 W Hamilton Ave,,Campbell,CA,95008-0406,US,06/22/2012 06:53:38 PM
Starbucks,6590,Capitol & Tully - San Jose,Company Owned,16443,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-274-5881,2990 East Capitol Expressway,2990 East Capitol Expressway,,San Jose,CA,95148-4248,US,06/22/2012 06:53:38 PM
Starbucks,5360,Westpark Plaza - San Jose,Company Owned,11576,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-871-0199,1335 S. Winchester Blvd.,1335 S. Winchester Blvd.,,San Jose,CA,95128-4343,US,06/22/2012 06:53:38 PM
Starbucks,5240,Westgate Shopping Center,Company Owned,15995,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-374-4295,"1600 Saratoga Avenue, Suite 201",1600 Saratoga Avenue,Suite 201,San Jose,CA,95129-5107,US,06/22/2012 06:53:38 PM
Starbucks,5417,Argonaut - Saratoga,Company Owned,15810,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-867-1732,12960 Saratoga-Sunnyvale Rd,12960 Saratoga-Sunnyvale Rd,,Saratoga,CA,95070-4250,US,06/22/2012 06:53:38 PM
Starbucks,79742,Safeway - Saratoga #919,Licensed,10744,,Starbucks Card Mobile,,9999,Unknown,408-867-0180,12876 Saratoga-Sunnyvale,12876 Saratoga-Sunnyvale,,Saratoga,CA,95070-4221,US,06/22/2012 06:53:38 PM
Starbucks,6553,Winchester & Magliocco - San Jose,Company Owned,14776,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-244-6769,804 South Winchester Boulevard,804 South Winchester Boulevard,,San Jose,CA,95128-2930,US,06/22/2012 06:53:38 PM
Starbucks,8639,San Carlos & Meridian - San Jose,Company Owned,9767,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-275-9368,1401 West San Carlos Avenue,1401 West San Carlos Avenue,,San Jose,CA,95126-3232,US,06/22/2012 06:53:38 PM
Starbucks,76431,Target San Jose T-1984,Licensed,8470,,Starbucks Card Mobile,,9999,Unknown,408-273-0054,1750 Story Road,1750 Story Road,,San Jose,CA,95122-1921,US,06/22/2012 06:53:38 PM
Starbucks,9736,Story & King - San Jose,Company Owned,8463,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-923-3583,"1110 King Road, 20",1110 King Road,20,San Jose,CA,95122-2118,US,06/22/2012 06:53:38 PM
Starbucks,10494,Saratoga & Williams - San Jose,Company Owned,7908,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-865-0175,995 Saratoga Avenue,995 Saratoga Avenue,,San Jose,CA,95129-2335,US,06/22/2012 06:53:38 PM
Starbucks,5297,Pavilion Downtown,Company Owned,11579,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-293-9945,"150 S. First Street, Suite 135",150 S. First Street,Suite 135,San Jose,CA,95113-2605,US,06/22/2012 06:53:38 PM
Starbucks,5324,W.Santa Clara @ San Pedro Sq,Company Owned,11580,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-288-8803,145 West Santa Clara Street,145 West Santa Clara Street,,San Jose,CA,95113-1705,US,06/22/2012 06:53:38 PM
Starbucks,6607,Santana Row,Company Owned,9192,"Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-241-3877,"3055 Olin Avenue, 1025",3055 Olin Avenue,1025,San Jose,CA,95128-2067,US,06/22/2012 06:53:38 PM
Starbucks,14251,"E. Santa Clara & 3rd, San Jose",Company Owned,18146,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-286-0577,101 E. Santa Clara Street,101 E. Santa Clara Street,,San Jose,CA,95113-1902,US,06/22/2012 06:53:38 PM
Starbucks,5527,Alameda & Julian - S.J.,Company Owned,14696,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-920-0266,1338 The Alameda,1338 The Alameda,,San Jose,CA,95126-2698,US,06/22/2012 06:53:38 PM
Starbucks,5913,Valley Fair Mall - SJ,Company Owned,11839,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-983-0804,"2855 Stevens Creek Boulevard, 1329",2855 Stevens Creek Boulevard,1329,Santa Clara,CA,95050-6709,US,06/22/2012 06:53:38 PM
Starbucks,6536,Park & Naglee - San Jose,Company Owned,16363,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-271-2713,"1700 Park Avenue, 10",1700 Park Avenue,10,San Jose,CA,95126-2033,US,06/22/2012 06:53:38 PM
Starbucks,76549,Target San Jose College Park T-2088,Licensed,7049,,Starbucks Card Mobile,,9999,Unknown,408-346-2022,533 Coleman Ave,533 Coleman Ave,,San Jose,CA,95110-2047,US,06/22/2012 06:53:38 PM
Starbucks,9820,Story & White - San Jose,Company Owned,9461,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-258-3890,1080 South White Rd,1080 South White Rd,,San Jose,CA,95127-3821,US,06/22/2012 06:53:38 PM
Starbucks,79676,Safeway - San Jose #767,Licensed,7013,,Starbucks Card Mobile,,9999,Unknown,,6150 Bollinger Road,6150 Bollinger Road,,San Jose,CA,95129-3068,US,06/22/2012 06:53:38 PM
Starbucks,10258,Coleman & Taylor - San Jose,Company Owned,7091,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,408-293-2362,695 Coleman Ave,695 Coleman Ave,,San Jose,CA,95110-2091,US,06/22/2012 06:53:38 PM
Starbucks,5730,200 Saratoga Ave,Company Owned,12484,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-296-6808,200 Saratoga Ave,200 Saratoga Ave,,Santa Clara,CA,95050-6629,US,06/22/2012 06:53:38 PM
Starbucks,5848,Stevens Creek & Lawrence - San Jose,Company Owned,9275,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-557-8117,5180 A Stevens Creek Blvd,5180 A Stevens Creek Blvd,,San Jose,CA,95129-1043,US,06/22/2012 06:53:38 PM
Starbucks,7981,Washington & Linden - Santa Clara,Company Owned,16067,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-244-3025,71 Washington Ave,71 Washington Ave,,Santa Clara,CA,95050-6138,US,06/22/2012 06:53:38 PM
Starbucks,2840,Bollinger & DeAnza - San Jose,Company Owned,10658,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-446-0845,7290 Bollinger Rd,7290 Bollinger Rd,,San Jose,CA,95129-2750,US,06/22/2012 06:53:38 PM
Starbucks,11899,Alum Rock & White - San Jose,Company Owned,10477,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-259-1497,3103 & 3107 Alum Rock,3103 & 3107 Alum Rock,,San Jose,CA,95127,US,06/22/2012 06:53:38 PM
Starbucks,74299,Safeway-Santa Clara #763,Licensed,16317,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-244-6873,2605 The Alameda,2605 The Alameda,,Santa Clara,CA,95050-6003,US,06/22/2012 06:53:38 PM
Starbucks,75981,Safeway - Santa Clara #700,Licensed,17765,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-248-0563,2760 Homestead Road,2760 Homestead Road,,Santa Clara,CA,95051-5353,US,06/22/2012 06:53:38 PM
Starbucks,5359,Capital Square Mall - San Jose,Company Owned,15980,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-272-4890,2707 McKee Road,2707 McKee Road,,San Jose,CA,95127-1827,US,06/22/2012 06:53:38 PM
Starbucks,5619,El Camino @ Railroad - Santa Clara,Company Owned,15941,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-248-7343,495 El Camino Real,495 El Camino Real,,Santa Clara,CA,95050-4396,US,06/22/2012 06:53:38 PM
Starbucks,5217,Cupertino,Company Owned,9131,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-973-8358,20520A Stevens Creek Blvd,20520A Stevens Creek Blvd,,Cupertino,CA,95014-2130,US,06/22/2012 06:53:38 PM
Starbucks,15946,Target San Jose Capitol T-1426,Licensed,65800,,,,0,Unknown,408-254-8931,450 N Capitol Ave,450 N Capitol Ave,,San Jose,CA,95133-1938,US,06/22/2012 06:53:38 PM
Starbucks,5920,Homestead & Lawrence - Santa Clara,Company Owned,14910,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-244-1421,3551 Homestead Road,3551 Homestead Road,,Santa Clara,CA,95051-5161,US,06/22/2012 06:53:38 PM
Starbucks,76530,Target Cupertino T-323,Licensed,7221,,Starbucks Card Mobile,,9999,Unknown,408-725-2651,20745 Stevens Creek Blvd,20745 Stevens Creek Blvd,,Cupertino,CA,95014-2123,US,06/22/2012 06:53:38 PM
Starbucks,5436,Coleman Avenue - Santa Clara,Company Owned,9171,Lunch,"iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-986-8455,1349 Coleman Avenue,1349 Coleman Avenue,,Santa Clara,CA,95050-4301,US,06/22/2012 06:53:38 PM
Starbucks,10493,Berryessa & King St - San Jose,Company Owned,7048,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-254-4988,1712 Berryessa Avenue,1712 Berryessa Avenue,,San Jose,CA,95133-1067,US,06/22/2012 06:53:38 PM
Starbucks,9079,SJC - San Jose Airport NC1,Licensed,19031,,Wireless Hotspot,,0,Unknown,408-595-0417,"2077 Airport Blvd, Baggage Claim",2077 Airport Blvd,Baggage Claim,San Jose,CA,95131-1006,US,06/22/2012 06:53:38 PM
Starbucks,9119,SJC San Jose Airport Term B Gate 22,Licensed,19035,,Wireless Hotspot,,0,Unknown,408-595-0417,"2077 Airport Blvd, Gate B22 Post Security",2077 Airport Blvd,Gate B22 Post Security,San Jose,CA,95131-1006,US,06/22/2012 06:53:38 PM
Starbucks,614,Santa Clara,Company Owned,15262,"Lunch, Oven-warmed Food, Reserve Amenity","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-984-7174,2370 El Camino Real,2370 El Camino Real,,Santa Clara,CA,95050-4070,US,06/22/2012 06:53:38 PM
Starbucks,5662,Homestead & Wolfe - Cupertino,Company Owned,14926,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-863-1276,11111 N Wolfe Rd,11111 N Wolfe Rd,,Cupertino,CA,95014-0640,US,06/22/2012 06:53:38 PM
Starbucks,5763,Technology @ Metro Drive - San Jose,Company Owned,12306,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-451-9318,"1759 Technology Dr, Ste A",1759 Technology Dr,Ste A,San Jose,CA,95110-3813,US,06/22/2012 06:53:38 PM
Starbucks,11900,N. First & Old Bayshore - San Jose,Company Owned,17196,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-451-9974,1751 North First Street,1751 North First Street,,San Jose,CA,95112-4590,US,06/22/2012 06:53:38 PM
Starbucks,6031,SJC Terminal A,Licensed,18802,,Wireless Hotspot,,0,Unknown,408-595-0417,"2077 Airport Blvd, Terminal A Post Security",2077 Airport Blvd,Terminal A Post Security,San Jose,CA,95131-1006,US,06/22/2012 06:53:38 PM
Starbucks,5686,El Camino & Lawrence - Santa Clara,Company Owned,12317,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,408-296-5078,3605 El Camino Real,3605 El Camino Real,,Santa Clara,CA,95051-2605,US,06/22/2012 06:53:38 PM
Starbucks,631,Hollenbeck Road,Company Owned,8807,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-733-5762,1685-87 Hollenbeck Road,1685-87 Hollenbeck Road,,Sunnyvale,CA,94087-5402,US,06/22/2012 06:53:38 PM
Starbucks,5442,North Park Plaza - San Jose,Company Owned,14705,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-573-1445,"1704 Oakland Road, Ste. 400",1704 Oakland Road,Ste. 400,San Jose,CA,95131-3826,US,06/22/2012 06:53:38 PM
Starbucks,13603,"El Camino Real & Poplar, Sunnyvale",Company Owned,18575,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,408-730-2311,1003 E. El Camino Real,1003 E. El Camino Real,,Sunnyvale,CA,94087-3748,US,06/22/2012 06:53:38 PM
Starbucks,74771,Safeway - Sunnyvale #313,Licensed,9623,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-733-8251,1601 Hollenbeck Ave,1601 Hollenbeck Ave,,Sunnyvale,CA,94087-5402,US,06/22/2012 06:53:38 PM
Starbucks,10885,Homestead & Foothill - Cupertino,Company Owned,8636,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-746-0151,22390 Homestead Road,22390 Homestead Road,,Cupertino,CA,95014-0116,US,06/22/2012 06:53:38 PM
Starbucks,539,Sunnyvale,Company Owned,16035,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-749-8158,795 East El Camino Real,795 East El Camino Real,,Sunnyvale,CA,94087-2919,US,06/22/2012 06:53:38 PM
Starbucks,74857,Safeway - Sunnyvale #1439,Licensed,8026,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-481-3300,785 E. El Camino Real,785 E. El Camino Real,,Sunnyvale,CA,94087-2919,US,06/22/2012 06:53:38 PM
Starbucks,3457,1st Street & Trimble - San Jose,Company Owned,12056,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-428-9887,2579 North First Street,2579 North First Street,,San Jose,CA,95131-1003,US,06/22/2012 06:53:38 PM
Starbucks,5618,Fremont & Mary - Sunnyvale,Company Owned,14759,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-732-6032,1291 South Mary,1291 South Mary,,Sunnyvale,CA,94087-2203,US,06/22/2012 06:53:38 PM
Starbucks,3458,Montague & Thomas - Santa Clara,Company Owned,12670,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-980-9376,3700 Thomas Road,3700 Thomas Road,,Santa Clara,CA,95054-2063,US,06/22/2012 06:53:38 PM
Starbucks,27172,Safeway-Sunnyvale #2887,Licensed,19307,,"Starbucks Card Mobile, Wireless Hotspot",,0,Unknown,408-732-1259,762 Sunnyvale Saratoga Rd,762 Sunnyvale Saratoga Rd,,Sunnyvale,CA,94087-1462,US,06/22/2012 06:53:38 PM
Starbucks,6862,River Oaks & Montague - San Jose,Company Owned,12834,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-577-0542,"670 River Oaks Parkway, G",670 River Oaks Parkway,G,San Jose,CA,95134-1988,US,06/22/2012 06:53:38 PM
Starbucks,74337,Safeway - Santa Clara #1990,Licensed,7500,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-855-0980,3970 Rivermark Plaza,3970 Rivermark Plaza,,Santa Clara,CA,95054-4155,US,06/22/2012 06:53:38 PM
Starbucks,5981,El Camino & Mathilda,Company Owned,15682,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-736-6859,332 W. El Camino Real,332 W. El Camino Real,,Sunnyvale,CA,94087-1306,US,06/22/2012 06:53:38 PM
Starbucks,5412,Mercado Center - Santa Clara,Company Owned,11569,Lunch,"iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,408-727-1419,"3113 Mission College, Bldg 5",3113 Mission College,Bldg 5,Santa Clara,CA,95054-1832,US,06/22/2012 06:53:38 PM
